0.5 -2.22045e-16
0.6 5.20835e-11
0.7 5.76872e-10
0.8 1.7191e-09
0.9 5.05902e-09
1 1.49273e-08
1.1 2.74492e-08
1.2 5.54863e-08
1.3 9.28366e-08
1.4 1.47299e-07
1.5 2.28949e-07
1.6 3.72562e-07
1.7 5.55619e-07
1.8 7.44092e-07
1.9 1.06909e-06
2 1.43382e-06
2.1 1.7237e-06
2.2 2.30457e-06
2.3 2.92523e-06
2.4 3.88729e-06
2.5 4.69335e-06
2.6 5.90409e-06
2.7 7.22046e-06
2.8 9.06706e-06
2.9 1.14501e-05
3 1.43454e-05
3.1 1.83922e-05
3.2 2.12086e-05
3.3 2.73355e-05
3.4 3.07207e-05
3.5 4.21302e-05
3.6 5.12543e-05
3.7 7.91246e-05
3.8 0.000103848
3.9 0.000166707
4 0.000210409
4.1 0.000390875
4.2 0.000492626
4.3 0.00116391
4.4 0.00398839
4.5 0.00265794
4.6 0.00161082
4.7 0.000933955
4.8 0.000700042
4.9 0.000621418
5 0.000460148
5.1 0.000475181
5.2 0.00032558
5.3 0.000291968
5.4 0.000279931
5.5 0.000270365
5.6 0.000218581
5.7 0.00021873
5.8 0.000193484
5.9 0.000184376
6 0.000154593
6.1 0.000159767
6.2 0.000156314
6.3 0.000142094
6.4 0.000129479
6.5 0.000124111
6.6 0.000116859
6.7 0.000112088
6.8 0.000103951
6.9 9.62322e-05
7 9.19867e-05
7.1 8.71066e-05
7.2 9.0062e-05
7.3 7.7271e-05
7.4 7.51234e-05
7.5 7.2861e-05
7.6 6.96656e-05
7.7 6.66216e-05
7.8 6.08816e-05
7.9 6.52452e-05
8 6.34782e-05
